station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
ROC,2026-02-13 06:40:00,-0.13577667985513092,0.9738504799587074,-0.3696114196379353,0.9652712504858361,-0.8095574829921928,0.4886362893870154,-0.5751597552389147,0.5220406624704502,-0.044291470698838084,0.37516610899905567
ROC,2026-02-13 06:45:00,-0.14215346880384352,0.9735261255237128,-0.37668194006309863,0.9652712504858361,-0.8095574829921928,0.4897053402044595,-0.5751597552389147,0.5220406624704502,-0.050788926599044895,0.37516610899905567
ROC,2026-02-13 06:50:00,-0.14853025775255616,0.9732017710887182,-0.383752460488262,0.9652712504858361,-0.8095574829921928,0.49077439102190357,-0.5751597552389147,0.5220406624704502,-0.057286382499251706,0.37516610899905567
ROC,2026-02-13 06:54:00,-0.15490704670126876,0.9728774166537235,-0.3908229809134253,0.9652712504858361,-0.8095574829921928,0.4918434418393477,-0.5751597552389147,0.5220406624704502,-0.06378383839945852,0.37516610899905567
ROC,2026-02-13 06:55:00,-0.16128383564998136,0.9724881913317296,-0.39789350133858864,0.9652712504858361,-0.8095574829921928,0.49291249265679177,-0.5751597552389147,0.5220406624704502,-0.07028129429966533,0.37516610899905567
ROC,2026-02-13 07:00:00,-0.167660624598694,0.9720989660097368,-0.404964021763752,0.9652712504858361,-0.6023738359337397,0.49398154347423584,-0.5751597552389147,0.5220406624704502,-0.07677875019987213,0.2633445683948786
ROC,2026-02-13 07:05:00,-0.1740374135474066,0.9717097406877427,-0.41203454218891533,0.9652712504858361,-0.6023738359337397,0.4950505942916799,-0.5751597552389147,0.5220406624704502,-0.08327620610007894,0.2633445683948786
ROC,2026-02-13 07:10:00,-0.18041420249611922,0.9713205153657499,-0.4191050626140788,0.9652712504858361,-0.6023738359337397,0.496119645109124,-0.5751597552389147,0.5220406624704502,-0.0897736620002859,0.37516610899905567
ROC,2026-02-13 07:15:00,-0.18679099144483183,0.9709312900437559,-0.42617558303924213,0.9652712504858361,-0.6023738359337397,0.49718869592656806,-0.5751597552389147,0.5220406624704502,-0.09627111790049271,0.2633445683948786
ROC,2026-02-13 07:20:00,-0.19316778039354446,0.9705420647217631,-0.4332461034644055,0.9652712504858361,-0.6023738359337397,0.4982577467440122,-0.5751597552389147,0.5220406624704502,-0.10276857380069951,0.37516610899905567
ROC,2026-02-13 07:25:00,-0.19954456934225706,0.970152839399769,-0.4403166238895688,0.9652712504858361,-0.8095574829921928,0.49932679756145626,-0.5751597552389147,0.5220406624704502,-0.10926602970090632,0.2633445683948786
ROC,2026-02-13 07:30:00,-0.2059213582909697,0.9697636140777762,-0.44738714431473214,0.9652712504858361,-0.8095574829921928,0.5003958483789004,-0.5751597552389147,0.5220406624704502,-0.11576348560111313,0.2633445683948786
ROC,2026-02-13 07:35:00,-0.21229814723968227,0.9693743887557822,-0.4544576647398955,0.9652712504858361,-0.8095574829921928,0.5014648991963444,-0.5751597552389147,0.5220406624704502,-0.12226094150131994,0.37516610899905567
ROC,2026-02-13 07:40:00,-0.2186749361883949,0.9689851634337894,-0.461528185165059,0.9652712504858361,-1.016741130050646,0.5025339500137885,-0.5751597552389147,0.5220406624704502,-0.1287583974015269,0.37516610899905567
